risk_level	doi	pmcid	title	year	journal	n_citations	rationale	verified_policy	combo	bio_HLA	bio_MHC	bio_pseudogene	bio_cancer	bio_DE_signature	bio_classify_patient	bio_immune_evasion	bio_immunotherapy	bio_AMP	bio_multimapper_note	likely_scrna	likely_bulk	github_links
NONE	10.1101/gr.279270.124		Long-read RNA sequencing reveals allele-specific <i>N</i> <sup>6</sup> -methyladenosine modifications	2024	Genome Research	7				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1101/gr.279322.124		Single-cell Rapid Capture Hybridization sequencing reliably detects isoform usage and coding mutations in targeted genes	2025	Genome Research	7				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41588-025-02307-x		DNA methylation cooperates with genomic alterations during non-small cell lung cancer evolution	2025	Nature Genetics	7				False	False	False	True	False	True	False	False	False	False	False	False	
NONE	10.7554/elife.100705.3		Multi-omics analyses and machine learning prediction of oviductal responses in the presence of gametes and embryos	2025	eLife	7				False	False	False	False	True	False	False	False	False	False	False	False	
NONE	10.7554/elife.90510		Endosomal dysfunction contributes to cerebellar deficits in spinocerebellar ataxia type 6	2023	eLife	7				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.92091		A multiplexed, single-cell sequencing screen identifies compounds that increase neurogenic reprogramming of murine Muller glia	2023	eLife	7				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.92393.3		Antipsychotic-induced epigenomic reorganization in frontal cortex of individuals with schizophrenia	2024	eLife	7				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.91883.3		BMP signaling maintains auricular chondrocyte identity and prevents microtia development by inhibiting protein kinase A	2024	eLife	7				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.97279		Metastasis of colon cancer requires Dickkopf-2 to generate cancer cells with Paneth cell properties	2024	eLife	7				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.89725		Arp2/3 complex activity enables nuclear YAP for naïve pluripotency of human embryonic stem cells	2024	eLife	7				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.96284.3		Full-length direct RNA sequencing uncovers stress granule-dependent RNA decay upon cellular stress	2024	eLife	7				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.66107		Modeling the ACVR1R206H mutation in human skeletal muscle stem cells	2021	eLife	7				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.96852		Dynamic chromatin architecture identifies new autoimmune-associated enhancers for IL2 and novel genes regulating CD4+ T cell activation	2024	eLife	7				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.92201.3		A Plasmodium falciparum MORC protein complex modulates epigenetic control of gene expression through interaction with heterochromatin	2024	eLife	7				False	False	False	False	True	False	False	False	False	False	False	False	
NONE	10.7554/elife.80981		Clonal transcriptomics identifies mechanisms of chemoresistance and empowers rational design of combination therapies	2022	eLife	7				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-025-56998-1		Neuronal hyperactivity in neurons derived from individuals with gray matter heterotopia	2025	Nature Communications	7				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-025-59333-w		Epigenome-wide DNA methylation association study of CHIP provides insight into perturbed gene regulation	2025	Nature Communications	7				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-025-61830-x		Suppression of ERK signalling promotes pluripotent epiblast in the human blastocyst	2025	Nature Communications	7				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-025-62793-9		Charting the spatial transcriptome of the human cerebral cortex at single-cell resolution	2025	Nature Communications	7				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-025-63979-x		RBM39 degrader invigorates innate immunity to eradicate neuroblastoma despite cancer cell plasticity	2025	Nature Communications	7				False	False	False	True	False	False	False	True	False	False	False	False	
NONE	10.1038/s41467-025-64035-4		Macrophage ferroptosis potentiates GCN2 deficiency induced pulmonary venous arterialization	2025	Nature Communications	7				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-025-63497-w		Episomal and integrated hepatitis B transcriptome mapping uncovers heterogeneity with the potential for drug-resistance	2025	Nature Communications	7				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-025-67047-2		Tissue-resident microbiota impacts colorectal cancer progression and prognosis	2025	Nature Communications	7				False	False	False	True	False	True	False	False	False	False	False	False	
NONE	10.1038/s41467-024-49475-8		CD8+ T cell-derived Fgl2 regulates immunity in a cell-autonomous manner via ligation of FcγRIIB	2024	Nature Communications	7				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-024-51949-8		Single-cell analyses of polyclonal Plasmodium vivax infections and their consequences on parasite transmission	2024	Nature Communications	7				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-024-51974-7		Efficient generation of human NOTCH ligand-expressing haemogenic endothelial cells as infrastructure for in vitro haematopoiesis and lymphopoiesis	2024	Nature Communications	7				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-024-54837-3		Tbx1 haploinsufficiency leads to local skull deformity, paraflocculus and flocculus dysplasia, and motor-learning deficit in 22q11.2 deletion syndrome	2024	Nature Communications	7				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-024-54791-0		Remodelling of the immune landscape by IFNγ counteracts IFNγ-dependent tumour escape in mouse tumour models	2025	Nature Communications	7				False	True	False	True	False	False	False	True	False	False	False	False	
NONE	10.1038/s41467-024-55583-2		The spatially informed mFISHseq assay resolves biomarker discordance and predicts treatment response in breast cancer	2025	Nature Communications	7				False	False	False	True	False	False	False	True	False	False	False	False	
NONE	10.1038/s41467-024-55272-0		Neutrophil adhesion to vessel walls impairs pulmonary circulation in COVID-19 pathology	2025	Nature Communications	7				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-024-54716-x		Regeneration in the absence of canonical neoblasts in an early branching flatworm	2025	Nature Communications	7				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-025-56567-6		Retrotrans-genomics identifies aberrant THE1B endogenous retrovirus fusion transcripts in the pathogenesis of sarcoidosis	2025	Nature Communications	7				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-025-57570-7		Different fibroblast subtypes propel spatially defined ileal inflammation through TNFR1 signalling in murine ileitis	2025	Nature Communications	7				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-025-58535-6		Transcriptomic and morphologic vascular aberrations underlying FCDIIb etiology	2025	Nature Communications	7				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-025-59880-2		A CRISPR/Cas9-based enhancement of high-throughput single-cell transcriptomics	2025	Nature Communications	7				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-025-59661-x		Whole genome sequencing improves tissue-of-origin diagnosis and treatment options for cancer of unknown primary	2025	Nature Communications	7				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-025-60154-0		Worm Perturb-Seq: massively parallel whole-animal RNAi and RNA-seq	2025	Nature Communications	7				False	False	False	False	True	False	False	False	False	False	False	False	
NONE	10.1038/s41467-025-60497-8		AAV-based delivery of RNAi targeting ataxin-2 improves survival and pathology in TDP-43 mice	2025	Nature Communications	7				False	False	False	False	True	False	False	False	False	False	False	False	
NONE	10.1038/s41467-025-60654-z		Intraindividual epigenetic heterogeneity underlying phenotypic subtypes of advanced prostate cancer	2025	Nature Communications	7				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-025-60032-9		Targeting lipid raft-related stomatin to ameliorate osteoporosis in preclinical models	2025	Nature Communications	7				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-021-24303-5		Inconsistent prediction capability of ImmuneCells.Sig across different RNA-seq datasets	2021	Nature Communications	7				False	False	False	True	True	False	False	False	False	False	False	False	
NONE	10.1093/nar/gkad601		A mutation-sensitive, multiplexed and amplification-free detection of nucleic acids by stretching single-molecule tandem hairpin probes	2023	Nucleic Acids Research	7				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1093/nar/gkad1048		TE-TSS: an integrated data resource of human and mouse transposable element (TE)-derived transcription start site (TSS)	2023	Nucleic Acids Research	7				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1093/nar/gkae056		Nucleotide-level distance metrics to quantify alternative splicing implemented in <i>TranD</i>	2024	Nucleic Acids Research	7				False	False	False	False	False	False	False	False	False	False	False	False	
