gene_id	gene_name	gene_type	n_isoforms	n_pairs	n_share_3p	n_share_5p	rate_3p	rate_5p	delta_3p_vs_5p
ENSG00000259363	ENSG00000259363	lncRNA	51	1275	10	18	0.007843	0.014118	-0.006275
ENSG00000230615	ENSG00000230615	lncRNA	46	1035	8	1	0.007729	0.000966	0.006763
ENSG00000291080	ZNF252P	lncRNA	40	780	6	5	0.007692	0.00641	0.001282
ENSG00000226007	FAM88F	lncRNA	40	780	6	3	0.007692	0.003846	0.003846
ENSG00000008710	PKD1	protein_coding	40	780	6	1	0.007692	0.001282	0.00641
ENSG00000012124	CD22	protein_coding	40	780	6	5	0.007692	0.00641	0.001282
ENSG00000290931	ENSG00000290931	lncRNA	40	780	6	0	0.007692	0.0	0.007692
ENSG00000272568	CPVL-AS2	lncRNA	54	1431	11	0	0.007687	0.0	0.007687
ENSG00000203709	MIR29B2CHG	lncRNA	49	1176	9	5	0.007653	0.004252	0.003401
ENSG00000203721	LINC00862	lncRNA	33	528	4	0	0.007576	0.0	0.007576
ENSG00000248555	LINC01339	lncRNA	33	528	4	0	0.007576	0.0	0.007576
ENSG00000149187	CELF1	protein_coding	33	528	4	0	0.007576	0.0	0.007576
ENSG00000185513	L3MBTL1	nonsense_mediated_decay	33	528	4	1	0.007576	0.001894	0.005682
ENSG00000232021	LEF1-AS1	lncRNA	85	3570	27	2	0.007563	0.00056	0.007003
ENSG00000244754	N4BP2L2	protein_coding_CDS_not_defined	52	1326	10	19	0.007541	0.014329	-0.006787
ENSG00000286021	LINC02822	lncRNA	37	666	5	1	0.007508	0.001502	0.006006
ENSG00000129255	MPDU1	protein_coding	37	666	5	8	0.007508	0.012012	-0.004505
ENSG00000266714	MYO15B	protein_coding	37	666	5	10	0.007508	0.015015	-0.007508
ENSG00000260372	AQP4-AS1	lncRNA	37	666	5	0	0.007508	0.0	0.007508
ENSG00000091592	NLRP1	nonsense_mediated_decay	70	2415	18	89	0.007453	0.036853	-0.0294
ENSG00000260192	LINC02240	lncRNA	47	1081	8	1	0.007401	0.000925	0.006475
ENSG00000237480	ENSG00000237480	lncRNA	29	406	3	6	0.007389	0.014778	-0.007389
ENSG00000231563	ENSG00000231563	lncRNA	29	406	3	0	0.007389	0.0	0.007389
ENSG00000233611	GBX2-AS1	lncRNA	29	406	3	1	0.007389	0.002463	0.004926
ENSG00000224957	LINC01266	lncRNA	29	406	3	0	0.007389	0.0	0.007389
ENSG00000114786	ABHD14A-ACY1	nonsense_mediated_decay	29	406	3	18	0.007389	0.044335	-0.036946
ENSG00000290548	ENSG00000290548	lncRNA	29	406	3	10	0.007389	0.024631	-0.017241
ENSG00000297079	ENSG00000297079	lncRNA	29	406	3	0	0.007389	0.0	0.007389
ENSG00000140479	PCSK6	protein_coding_CDS_not_defined	29	406	3	12	0.007389	0.029557	-0.022167
ENSG00000063177	RPL18	protein_coding	29	406	3	0	0.007389	0.0	0.007389
ENSG00000284571	FLII	protein_coding	29	406	3	0	0.007389	0.0	0.007389
ENSG00000127481	UBR4	protein_coding	17	136	1	0	0.007353	0.0	0.007353
ENSG00000117713	ARID1A	protein_coding	17	136	1	1	0.007353	0.007353	0.0
ENSG00000289576	ENSG00000289576	lncRNA	17	136	1	6	0.007353	0.044118	-0.036765
ENSG00000238063	LINC01685	lncRNA	17	136	1	7	0.007353	0.051471	-0.044118
ENSG00000142864	SERBP1	protein_coding	17	136	1	7	0.007353	0.051471	-0.044118
ENSG00000154305	MIA3	protein_coding	17	136	1	3	0.007353	0.022059	-0.014706
ENSG00000289377	ENSG00000289377	lncRNA	17	136	1	0	0.007353	0.0	0.007353
ENSG00000234945	GTF3C2-AS1	lncRNA	17	136	1	1	0.007353	0.007353	0.0
ENSG00000115825	PRKD3	protein_coding	17	136	1	3	0.007353	0.022059	-0.014706
ENSG00000231327	LINC01816	lncRNA	17	136	1	0	0.007353	0.0	0.007353
ENSG00000183281	PLGLB1	protein_coding	17	136	1	0	0.007353	0.0	0.007353
ENSG00000290897	ENSG00000290897	lncRNA	17	136	1	2	0.007353	0.014706	-0.007353
ENSG00000125630	POLR1B	protein_coding	17	136	1	1	0.007353	0.007353	0.0
ENSG00000204311	PJVK	protein_coding	17	136	1	0	0.007353	0.0	0.007353
ENSG00000238217	LINC01877	lncRNA	17	136	1	0	0.007353	0.0	0.007353
ENSG00000114948	ADAM23	protein_coding	17	136	1	1	0.007353	0.007353	0.0
ENSG00000162804	SNED1	protein_coding	17	136	1	2	0.007353	0.014706	-0.007353
ENSG00000227110	LMCD1-AS1	lncRNA	17	136	1	1	0.007353	0.007353	0.0
ENSG00000055957	ITIH1	protein_coding	17	136	1	1	0.007353	0.007353	0.0
ENSG00000114030	KPNA1	protein_coding	17	136	1	1	0.007353	0.007353	0.0
ENSG00000173175	ADCY5	protein_coding	17	136	1	1	0.007353	0.007353	0.0
ENSG00000081307	UBA5	protein_coding	17	136	1	1	0.007353	0.007353	0.0
ENSG00000289929	ENSG00000289929	lncRNA	17	136	1	0	0.007353	0.0	0.007353
ENSG00000163959	SLC51A	protein_coding	17	136	1	3	0.007353	0.022059	-0.014706
ENSG00000178177	LCORL	protein_coding	17	136	1	7	0.007353	0.051471	-0.044118
ENSG00000250723	ENSG00000250723	lncRNA	17	136	1	0	0.007353	0.0	0.007353
ENSG00000174796	THAP6	protein_coding	17	136	1	1	0.007353	0.007353	0.0
ENSG00000163644	PPM1K	protein_coding	17	136	1	15	0.007353	0.110294	-0.102941
ENSG00000280241	ENSG00000280241	lncRNA	17	136	1	0	0.007353	0.0	0.007353
ENSG00000109775	UFSP2	protein_coding	17	136	1	3	0.007353	0.022059	-0.014706
ENSG00000248489	CHD1-DT	lncRNA	17	136	1	1	0.007353	0.007353	0.0
ENSG00000250328	MGC32805	lncRNA	17	136	1	1	0.007353	0.007353	0.0
ENSG00000169567	HINT1	protein_coding	17	136	1	0	0.007353	0.0	0.007353
ENSG00000124615	MOCS1	nonsense_mediated_decay	17	136	1	2	0.007353	0.014706	-0.007353
ENSG00000118482	PHF3	protein_coding	17	136	1	0	0.007353	0.0	0.007353
ENSG00000230333	ENSG00000230333	lncRNA	17	136	1	0	0.007353	0.0	0.007353
ENSG00000106089	STX1A	protein_coding	17	136	1	0	0.007353	0.0	0.007353
ENSG00000289956	ENSG00000289956	lncRNA	17	136	1	0	0.007353	0.0	0.007353
ENSG00000156011	PSD3	protein_coding	17	136	1	0	0.007353	0.0	0.007353
ENSG00000042980	ADAM28	protein_coding	17	136	1	3	0.007353	0.022059	-0.014706
ENSG00000165091	TMC1	protein_coding_CDS_not_defined	17	136	1	1	0.007353	0.007353	0.0
ENSG00000175581	MRPL48	nonsense_mediated_decay	17	136	1	0	0.007353	0.0	0.007353
ENSG00000151376	ME3	protein_coding	17	136	1	0	0.007353	0.0	0.007353
ENSG00000137731	FXYD2	protein_coding	17	136	1	0	0.007353	0.0	0.007353
ENSG00000167283	ATP5MG	protein_coding	17	136	1	0	0.007353	0.0	0.007353
ENSG00000010219	DYRK4	protein_coding	17	136	1	0	0.007353	0.0	0.007353
ENSG00000111445	RFC5	protein_coding	17	136	1	6	0.007353	0.044118	-0.036765
ENSG00000278156	TSC22D1-AS1	lncRNA	17	136	1	0	0.007353	0.0	0.007353
ENSG00000172717	GARIN2	protein_coding	17	136	1	2	0.007353	0.014706	-0.007353
ENSG00000256802	LCIIAR	lncRNA	17	136	1	0	0.007353	0.0	0.007353
ENSG00000151575	TEX9	protein_coding	17	136	1	0	0.007353	0.0	0.007353
ENSG00000140443	IGF1R	protein_coding	17	136	1	1	0.007353	0.007353	0.0
ENSG00000206053	JPT2	protein_coding_CDS_not_defined	17	136	1	3	0.007353	0.022059	-0.014706
ENSG00000171490	RSL1D1	protein_coding	17	136	1	0	0.007353	0.0	0.007353
ENSG00000157106	SMG1	protein_coding	17	136	1	0	0.007353	0.0	0.007353
ENSG00000140943	MBTPS1	retained_intron	17	136	1	0	0.007353	0.0	0.007353
ENSG00000141012	GALNS	protein_coding	17	136	1	0	0.007353	0.0	0.007353
ENSG00000108474	PIGL	retained_intron	17	136	1	6	0.007353	0.044118	-0.036765
ENSG00000108592	FTSJ3	protein_coding	17	136	1	0	0.007353	0.0	0.007353
ENSG00000154265	ABCA5	protein_coding	17	136	1	0	0.007353	0.0	0.007353
ENSG00000175711	B3GNTL1	protein_coding	17	136	1	0	0.007353	0.0	0.007353
ENSG00000168234	TTC39C	protein_coding	17	136	1	0	0.007353	0.0	0.007353
ENSG00000170558	CDH2	protein_coding	17	136	1	0	0.007353	0.0	0.007353
ENSG00000266983	RANBP3-DT	lncRNA	17	136	1	0	0.007353	0.0	0.007353
ENSG00000105750	ZNF85	protein_coding	17	136	1	0	0.007353	0.0	0.007353
ENSG00000160352	ZNF714	protein_coding	17	136	1	1	0.007353	0.007353	0.0
ENSG00000290587	GOLGA2P9	lncRNA	17	136	1	0	0.007353	0.0	0.007353
ENSG00000105698	USF2	protein_coding	17	136	1	0	0.007353	0.0	0.007353
ENSG00000283103	ENSG00000283103	lncRNA	17	136	1	6	0.007353	0.044118	-0.036765
ENSG00000101473	ACOT8	protein_coding	17	136	1	0	0.007353	0.0	0.007353
ENSG00000124226	RNF114	nonsense_mediated_decay	17	136	1	1	0.007353	0.007353	0.0
ENSG00000227456	LINC00310	lncRNA	17	136	1	0	0.007353	0.0	0.007353
ENSG00000070010	UFD1	protein_coding	17	136	1	1	0.007353	0.007353	0.0
ENSG00000100003	SEC14L2	protein_coding	17	136	1	1	0.007353	0.007353	0.0
ENSG00000225689	ENSG00000225689	lncRNA	17	136	1	0	0.007353	0.0	0.007353
ENSG00000285282	DHRS4-AS1	lncRNA	17	136	1	1	0.007353	0.007353	0.0
ENSG00000282853	ECH1	retained_intron	17	136	1	1	0.007353	0.007353	0.0
ENSG00000278458	KANSL1	retained_intron	17	136	1	0	0.007353	0.0	0.007353
ENSG00000166986	MARS1	protein_coding_CDS_not_defined	50	1225	9	35	0.007347	0.028571	-0.021224
ENSG00000184640	SEPTIN9	protein_coding	50	1225	9	2	0.007347	0.001633	0.005714
ENSG00000230185	HSDL2-AS1	lncRNA	41	820	6	1	0.007317	0.00122	0.006098
ENSG00000181027	FKRP	protein_coding_CDS_not_defined	41	820	6	1	0.007317	0.00122	0.006098
ENSG00000143376	SNX27	protein_coding	24	276	2	0	0.007246	0.0	0.007246
ENSG00000229642	ENSG00000229642	lncRNA	24	276	2	0	0.007246	0.0	0.007246
ENSG00000239445	ST3GAL6-AS1	lncRNA	24	276	2	2	0.007246	0.007246	0.0
ENSG00000176142	TMEM39A	protein_coding	24	276	2	0	0.007246	0.0	0.007246
ENSG00000250220	ANKRD17-DT	lncRNA	24	276	2	0	0.007246	0.0	0.007246
ENSG00000072803	FBXW11	protein_coding	24	276	2	2	0.007246	0.007246	0.0
ENSG00000072786	STK10	protein_coding	24	276	2	1	0.007246	0.003623	0.003623
ENSG00000010704	HFE	nonsense_mediated_decay	24	276	2	2	0.007246	0.007246	0.0
ENSG00000122335	SERAC1	protein_coding	24	276	2	2	0.007246	0.007246	0.0
ENSG00000189077	TMEM120A	protein_coding	24	276	2	5	0.007246	0.018116	-0.01087
ENSG00000290829	ENSG00000290829	lncRNA	24	276	2	0	0.007246	0.0	0.007246
ENSG00000291170	ENSG00000291170	lncRNA	24	276	2	3	0.007246	0.01087	-0.003623
ENSG00000177112	IRAG1-AS1	lncRNA	24	276	2	2	0.007246	0.007246	0.0
ENSG00000254530	LINC02755	lncRNA	24	276	2	0	0.007246	0.0	0.007246
ENSG00000257522	ENSG00000257522	lncRNA	24	276	2	1	0.007246	0.003623	0.003623
ENSG00000284959	TSHR-AS1	lncRNA	24	276	2	2	0.007246	0.007246	0.0
ENSG00000235160	LINC02248	lncRNA	24	276	2	0	0.007246	0.0	0.007246
ENSG00000291051	ENSG00000291051	lncRNA	24	276	2	0	0.007246	0.0	0.007246
ENSG00000109046	WSB1	protein_coding	24	276	2	16	0.007246	0.057971	-0.050725
ENSG00000090372	STRN4	protein_coding	24	276	2	0	0.007246	0.0	0.007246
ENSG00000291948	CMC2	protein_coding	24	276	2	0	0.007246	0.0	0.007246
ENSG00000186487	MYT1L	retained_intron	71	2485	18	32	0.007243	0.012877	-0.005634
ENSG00000262879	ENSG00000262879	lncRNA	107	5671	41	111	0.00723	0.019573	-0.012344
ENSG00000214900	LINC01588	lncRNA	134	8911	64	19	0.007182	0.002132	0.00505
ENSG00000253438	PCAT1	lncRNA	63	1953	14	4	0.007168	0.002048	0.00512
ENSG00000291082	HERC2P9	lncRNA	56	1540	11	0	0.007143	0.0	0.007143
ENSG00000230590	FTX	lncRNA	79	3081	22	28	0.007141	0.009088	-0.001947
ENSG00000143947	RPS27A	protein_coding	34	561	4	0	0.00713	0.0	0.00713
ENSG00000244040	IL12A-AS1	lncRNA	34	561	4	0	0.00713	0.0	0.00713
ENSG00000291012	FLJ43315	lncRNA	34	561	4	12	0.00713	0.02139	-0.01426
ENSG00000185885	IFITM1	protein_coding	34	561	4	0	0.00713	0.0	0.00713
ENSG00000185046	ANKS1B	nonsense_mediated_decay	34	561	4	2	0.00713	0.003565	0.003565
ENSG00000136153	LMO7	protein_coding	34	561	4	3	0.00713	0.005348	0.001783
ENSG00000106617	PRKAG2	protein_coding	38	703	5	2	0.007112	0.002845	0.004267
ENSG00000232590	ENSG00000232590	lncRNA	38	703	5	0	0.007112	0.0	0.007112
ENSG00000231290	APCDD1L-DT	lncRNA	38	703	5	5	0.007112	0.007112	0.0
ENSG00000228221	LINC00578	lncRNA	51	1275	9	0	0.007059	0.0	0.007059
ENSG00000101266	CSNK2A1	protein_coding	68	2278	16	17	0.007024	0.007463	-0.000439
ENSG00000104365	IKBKB	protein_coding	42	861	6	4	0.006969	0.004646	0.002323
ENSG00000197580	BCO2	protein_coding	42	861	6	19	0.006969	0.022067	-0.015099
ENSG00000251138	LINC02882	lncRNA	42	861	6	4	0.006969	0.004646	0.002323
ENSG00000224905	ENSG00000224905	lncRNA	42	861	6	2	0.006969	0.002323	0.004646
ENSG00000267252	LINC01255	lncRNA	64	2016	14	0	0.006944	0.0	0.006944
ENSG00000255240	GLYATL1-AS1	lncRNA	98	4753	33	18	0.006943	0.003787	0.003156
ENSG00000175170	FAM182B	lncRNA	132	8646	60	10	0.00694	0.001157	0.005783
ENSG00000238142	ENSG00000238142	lncRNA	30	435	3	0	0.006897	0.0	0.006897
ENSG00000117155	SSX2IP	protein_coding	30	435	3	2	0.006897	0.004598	0.002299
ENSG00000143669	LYST	protein_coding	30	435	3	2	0.006897	0.004598	0.002299
ENSG00000293441	ENSG00000293441	lncRNA	30	435	3	0	0.006897	0.0	0.006897
ENSG00000254508	FBXO3-DT	lncRNA	30	435	3	0	0.006897	0.0	0.006897
ENSG00000137821	LRRC49	protein_coding	30	435	3	1	0.006897	0.002299	0.004598
ENSG00000132530	XAF1	protein_coding	30	435	3	1	0.006897	0.002299	0.004598
ENSG00000293669	ENSG00000293669	lncRNA	30	435	3	3	0.006897	0.006897	0.0
ENSG00000226686	LINC01535	lncRNA	30	435	3	1	0.006897	0.002299	0.004598
ENSG00000176124	DLEU1	lncRNA	57	1596	11	32	0.006892	0.02005	-0.013158
ENSG00000291113	ENSG00000291113	lncRNA	120	7140	49	19	0.006863	0.002661	0.004202
ENSG00000251600	GUSBP5	lncRNA	75	2775	19	9	0.006847	0.003243	0.003604
ENSG00000115694	STK25	protein_coding	46	1035	7	1	0.006763	0.000966	0.005797
ENSG00000258526	ENSG00000258526	lncRNA	46	1035	7	1	0.006763	0.000966	0.005797
ENSG00000138095	LRPPRC	nonsense_mediated_decay	83	3403	23	85	0.006759	0.024978	-0.018219
ENSG00000293491	TMEM198B	lncRNA	39	741	5	1	0.006748	0.00135	0.005398
ENSG00000196712	NF1	protein_coding	39	741	5	7	0.006748	0.009447	-0.002699
ENSG00000232046	LINC01798	lncRNA	35	595	4	1	0.006723	0.001681	0.005042
ENSG00000243701	DUBR	lncRNA	35	595	4	11	0.006723	0.018487	-0.011765
ENSG00000151503	NCAPD3	protein_coding	35	595	4	1	0.006723	0.001681	0.005042
ENSG00000238230	LINC00391	lncRNA	35	595	4	0	0.006723	0.0	0.006723
ENSG00000260658	ENSG00000260658	lncRNA	35	595	4	53	0.006723	0.089076	-0.082353
ENSG00000185630	PBX1	protein_coding_CDS_not_defined	25	300	2	3	0.006667	0.01	-0.003333
ENSG00000143851	PTPN7	protein_coding	25	300	2	10	0.006667	0.033333	-0.026667
ENSG00000281392	LINC00506	lncRNA	25	300	2	0	0.006667	0.0	0.006667
ENSG00000175054	ATR	retained_intron	25	300	2	2	0.006667	0.006667	0.0
ENSG00000075651	PLD1	protein_coding	25	300	2	0	0.006667	0.0	0.006667
ENSG00000230648	ENSG00000230648	lncRNA	25	300	2	0	0.006667	0.0	0.006667
ENSG00000184154	LRRC51	protein_coding	25	300	2	1	0.006667	0.003333	0.003333
ENSG00000249487	LINC01586	lncRNA	25	300	2	0	0.006667	0.0	0.006667
ENSG00000049283	EPN3	protein_coding	25	300	2	1	0.006667	0.003333	0.003333
ENSG00000228639	ROCR	lncRNA	25	300	2	0	0.006667	0.0	0.006667
ENSG00000197782	ZNF780A	protein_coding	25	300	2	3	0.006667	0.01	-0.003333
ENSG00000101003	GINS1	protein_coding	25	300	2	1	0.006667	0.003333	0.003333
ENSG00000276230	RNH1	protein_coding	25	300	2	0	0.006667	0.0	0.006667
ENSG00000178104	PDE4DIP	protein_coding	63	1953	13	10	0.006656	0.00512	0.001536
ENSG00000172053	QARS1	retained_intron	63	1953	13	33	0.006656	0.016897	-0.010241
ENSG00000152767	FARP1	protein_coding	63	1953	13	7	0.006656	0.003584	0.003072
ENSG00000131095	GFAP	protein_coding	43	903	6	46	0.006645	0.050941	-0.044297
ENSG00000285756	ENSG00000285756	lncRNA	89	3916	26	49	0.006639	0.012513	-0.005873
ENSG00000104419	NDRG1	protein_coding	61	1830	12	2	0.006557	0.001093	0.005464
ENSG00000132122	SPATA6	protein_coding	18	153	1	1	0.006536	0.006536	0.0
ENSG00000228971	LINC02607	lncRNA	18	153	1	0	0.006536	0.0	0.006536
ENSG00000143226	FCGR2A	protein_coding	18	153	1	0	0.006536	0.0	0.006536
ENSG00000293434	AHSA2P	lncRNA	18	153	1	0	0.006536	0.0	0.006536
ENSG00000071073	MGAT4A	protein_coding	18	153	1	3	0.006536	0.019608	-0.013072
ENSG00000235724	PSMD14-DT	lncRNA	18	153	1	1	0.006536	0.006536	0.0
ENSG00000072080	SPP2	protein_coding	18	153	1	1	0.006536	0.006536	0.0
ENSG00000227252	COPS8-DT	lncRNA	18	153	1	5	0.006536	0.03268	-0.026144
ENSG00000288857	ENSG00000288857	lncRNA	18	153	1	1	0.006536	0.006536	0.0
ENSG00000231401	ENSG00000231401	lncRNA	18	153	1	1	0.006536	0.006536	0.0
ENSG00000114026	OGG1	protein_coding	18	153	1	1	0.006536	0.006536	0.0
ENSG00000179152	TCAIM	protein_coding	18	153	1	2	0.006536	0.013072	-0.006536
ENSG00000236869	ZKSCAN7-AS1	lncRNA	18	153	1	0	0.006536	0.0	0.006536
ENSG00000151276	MAGI1	protein_coding	18	153	1	2	0.006536	0.013072	-0.006536
ENSG00000196776	CD47	protein_coding	18	153	1	5	0.006536	0.03268	-0.026144
ENSG00000228980	LINC01205	lncRNA	18	153	1	0	0.006536	0.0	0.006536
ENSG00000114757	PEX5L	protein_coding	18	153	1	0	0.006536	0.0	0.006536
ENSG00000196951	SCOC-AS1	lncRNA	18	153	1	0	0.006536	0.0	0.006536
ENSG00000164163	ABCE1	protein_coding	18	153	1	1	0.006536	0.006536	0.0
ENSG00000251611	FHIP1A-DT	lncRNA	18	153	1	2	0.006536	0.013072	-0.006536
ENSG00000132837	DMGDH	protein_coding	18	153	1	1	0.006536	0.006536	0.0
ENSG00000152495	CAMK4	protein_coding	18	153	1	1	0.006536	0.006536	0.0
ENSG00000164402	SEPTIN8	protein_coding	18	153	1	1	0.006536	0.006536	0.0
ENSG00000250222	TRIM7-AS2	lncRNA	18	153	1	0	0.006536	0.0	0.006536
ENSG00000289368	ENSG00000289368	lncRNA	18	153	1	0	0.006536	0.0	0.006536
ENSG00000111913	RIPOR2	protein_coding	18	153	1	0	0.006536	0.0	0.006536
ENSG00000288887	ENSG00000288887	lncRNA	18	153	1	0	0.006536	0.0	0.006536
ENSG00000231046	MFSD4B-DT	lncRNA	18	153	1	0	0.006536	0.0	0.006536
ENSG00000173214	MFSD4B	protein_coding	18	153	1	1	0.006536	0.006536	0.0
ENSG00000154978	VOPP1	protein_coding_CDS_not_defined	18	153	1	1	0.006536	0.006536	0.0
ENSG00000234545	FAM133B	protein_coding	18	153	1	6	0.006536	0.039216	-0.03268
ENSG00000227743	ENSG00000227743	lncRNA	18	153	1	0	0.006536	0.0	0.006536
ENSG00000133872	SARAF	protein_coding	18	153	1	0	0.006536	0.0	0.006536
ENSG00000245149	RNF139-DT	lncRNA	18	153	1	1	0.006536	0.006536	0.0
ENSG00000277332	ENSG00000277332	lncRNA	18	153	1	0	0.006536	0.0	0.006536
ENSG00000106686	SPATA6L	nonsense_mediated_decay	18	153	1	5	0.006536	0.03268	-0.026144
ENSG00000136942	RPL35	protein_coding	18	153	1	0	0.006536	0.0	0.006536
ENSG00000156110	ADK	protein_coding	18	153	1	1	0.006536	0.006536	0.0
ENSG00000233871	DLG5-AS1	lncRNA	18	153	1	0	0.006536	0.0	0.006536
ENSG00000214413	BBIP1	protein_coding	18	153	1	0	0.006536	0.0	0.006536
ENSG00000179532	DNHD1	retained_intron	18	153	1	0	0.006536	0.0	0.006536
ENSG00000152270	PDE3B	protein_coding	18	153	1	3	0.006536	0.019608	-0.013072
ENSG00000281880	PAUPAR	lncRNA	18	153	1	0	0.006536	0.0	0.006536
ENSG00000255226	LINC02690	lncRNA	18	153	1	0	0.006536	0.0	0.006536
ENSG00000291174	FAUP4	lncRNA	18	153	1	0	0.006536	0.0	0.006536
ENSG00000085741	WNT11	protein_coding	18	153	1	2	0.006536	0.013072	-0.006536
ENSG00000134531	EMP1	protein_coding	18	153	1	0	0.006536	0.0	0.006536
ENSG00000135426	TESPA1	protein_coding	18	153	1	0	0.006536	0.0	0.006536
ENSG00000135446	CDK4	protein_coding	18	153	1	0	0.006536	0.0	0.006536
ENSG00000294563	ENSG00000294563	lncRNA	18	153	1	0	0.006536	0.0	0.006536
ENSG00000110906	KCTD10	protein_coding	18	153	1	7	0.006536	0.045752	-0.039216
ENSG00000089060	SLC8B1	protein_coding	18	153	1	0	0.006536	0.0	0.006536
ENSG00000089154	GCN1	protein_coding	18	153	1	7	0.006536	0.045752	-0.039216
ENSG00000271850	LINC02343	lncRNA	18	153	1	0	0.006536	0.0	0.006536
ENSG00000228669	LINC00448	lncRNA	18	153	1	0	0.006536	0.0	0.006536
ENSG00000259130	ENSG00000259130	lncRNA	18	153	1	0	0.006536	0.0	0.006536
ENSG00000172590	MRPL52	protein_coding	18	153	1	0	0.006536	0.0	0.006536
ENSG00000151320	AKAP6	protein_coding	18	153	1	0	0.006536	0.0	0.006536
ENSG00000165525	NEMF	protein_coding	18	153	1	1	0.006536	0.006536	0.0
ENSG00000100567	PSMA3	protein_coding	18	153	1	0	0.006536	0.0	0.006536
ENSG00000257621	PSMA3-AS1	lncRNA	18	153	1	0	0.006536	0.0	0.006536
ENSG00000256053	COA8	protein_coding	18	153	1	0	0.006536	0.0	0.006536
ENSG00000212766	EWSAT1	lncRNA	18	153	1	0	0.006536	0.0	0.006536
ENSG00000103227	LMF1	protein_coding	18	153	1	2	0.006536	0.013072	-0.006536
ENSG00000095906	NUBP2	retained_intron	18	153	1	0	0.006536	0.0	0.006536
ENSG00000296809	ENSG00000296809	lncRNA	18	153	1	0	0.006536	0.0	0.006536
ENSG00000260057	LINC01571	lncRNA	18	153	1	0	0.006536	0.0	0.006536
ENSG00000103018	CYB5B	protein_coding	18	153	1	2	0.006536	0.013072	-0.006536
ENSG00000068097	HEATR6	protein_coding	18	153	1	11	0.006536	0.071895	-0.065359
ENSG00000282851	BISPR	lncRNA	18	153	1	1	0.006536	0.006536	0.0
ENSG00000129933	MAU2	protein_coding	18	153	1	0	0.006536	0.0	0.006536
ENSG00000079462	PAFAH1B3	protein_coding	18	153	1	1	0.006536	0.006536	0.0
ENSG00000268621	IGFL2-AS1	lncRNA	18	153	1	5	0.006536	0.03268	-0.026144
ENSG00000287889	FAM242B	lncRNA	18	153	1	2	0.006536	0.013072	-0.006536
ENSG00000293037	ENSG00000293037	lncRNA	18	153	1	1	0.006536	0.006536	0.0
ENSG00000185658	BRWD1	protein_coding	18	153	1	10	0.006536	0.065359	-0.058824
ENSG00000231535	LINC00278	lncRNA	18	153	1	6	0.006536	0.039216	-0.03268
ENSG00000147761	TTTY7B	lncRNA	18	153	1	1	0.006536	0.006536	0.0
ENSG00000276358	PLEKHM1	protein_coding	18	153	1	0	0.006536	0.0	0.006536
ENSG00000292209	SLC35A2	nonsense_mediated_decay	18	153	1	2	0.006536	0.013072	-0.006536
ENSG00000171889	MIR31HG	lncRNA	56	1540	10	2	0.006494	0.001299	0.005195
ENSG00000240476	LINC00973	lncRNA	47	1081	7	8	0.006475	0.007401	-0.000925
ENSG00000293478	GFOD3P	lncRNA	31	465	3	2	0.006452	0.004301	0.002151
ENSG00000242880	ENSG00000242880	lncRNA	31	465	3	1	0.006452	0.002151	0.004301
ENSG00000249352	LINC02198	lncRNA	31	465	3	2	0.006452	0.004301	0.002151
ENSG00000113327	GABRG2	protein_coding	31	465	3	3	0.006452	0.006452	0.0
ENSG00000198000	NOL8	protein_coding	31	465	3	1	0.006452	0.002151	0.004301
ENSG00000110321	EIF4G2	protein_coding	31	465	3	0	0.006452	0.0	0.006452
ENSG00000183648	NDUFB1	protein_coding	31	465	3	0	0.006452	0.0	0.006452
ENSG00000266967	AARSD1	protein_coding	31	465	3	10	0.006452	0.021505	-0.015054
ENSG00000112367	FIG4	protein_coding	64	2016	13	77	0.006448	0.038194	-0.031746
ENSG00000134769	DTNA	protein_coding	87	3741	24	17	0.006415	0.004544	0.001871
ENSG00000248307	LINC00616	lncRNA	69	2346	15	64	0.006394	0.02728	-0.020887
ENSG00000232828	ENSG00000232828	lncRNA	36	630	4	1	0.006349	0.001587	0.004762
ENSG00000292221	WDR45	retained_intron	44	946	6	1	0.006342	0.001057	0.005285
ENSG00000224699	LAMTOR5-AS1	lncRNA	82	3321	21	2	0.006323	0.000602	0.005721
ENSG00000228697	ENSG00000228697	lncRNA	54	1431	9	5	0.006289	0.003494	0.002795
ENSG00000223646	LINC03076	lncRNA	51	1275	8	34	0.006275	0.026667	-0.020392
ENSG00000245248	USP2-AS1	lncRNA	97	4656	29	5	0.006229	0.001074	0.005155
ENSG00000251249	LINC03074	lncRNA	60	1770	11	1	0.006215	0.000565	0.00565
ENSG00000290832	ENSG00000290832	lncRNA	70	2415	15	128	0.006211	0.053002	-0.046791
ENSG00000248441	LETR1	lncRNA	48	1128	7	6	0.006206	0.005319	0.000887
ENSG00000177000	MTHFR	protein_coding	26	325	2	3	0.006154	0.009231	-0.003077
